"","Estimate","Std. Error","z value","Pr(>|z|)"
"age34",-0.0434710026918319,0.242308258443851,-0.179403718928157,0.85762071148003
"age35",-0.0826917158451102,0.53210810737441,-0.155403976558706,0.876502849411747
"age36",0.447936535217062,0.320402894286555,1.3980414759189,0.162100612579254
"age37",0.179672548622377,0.250287329639167,0.717865138764339,0.472840444733841
"age38",0.888087201313114,0.18815756375992,4.71991230948477,2.35946335931117e-06
"age39",0.649676177868115,0.19870209581009,3.26959902068192,0.00107700034658578
"age40",1.30360264527478,0.36488222474324,3.57266689598842,0.000353364132307538
"age41",-0.305835267159321,0.577181979910648,-0.529876672876493,0.596197440649883
"age42",0.898137537166613,0.236078308397991,3.80440517073044,0.000142145352796946
"age43",-0.392846644148942,0.348772215930611,-1.12637023881254,0.260008838554377
"age44",0.0996298409488399,0.293749082128968,0.339166475778461,0.734484322498384
"age45",1.08045909396057,0.199517440130849,5.41536165085105,6.11649505077295e-08
"age46",0.659245628884265,0.219070154804096,3.00929001247932,0.00261859024615574
"age47",0.300300536410995,0.276020856368866,1.0879632081486,0.27661135006311
"age48",0.505094949057004,0.4407381865061,1.14602039151879,0.251786714796211
"age49",0.705765644519161,0.298812701721298,2.36189974674312,0.0181815582494077
"age50",0.275875778981175,0.660328023656041,0.417785962579222,0.676103615070038
"age51",0.705765644519162,0.2988127017213,2.36189974674311,0.018181558249408
"age52",1.015920572823,0.230119946806614,4.4147436453075,1.01129759241835e-05
"age53",0.541462593227887,0.257773647625865,2.10053509431566,0.0356817968202437
"age54",0.659245628884272,0.302412851701917,2.17995242323259,0.0292609884017923
"age55",0.505094949057007,0.440738186506099,1.1460203915188,0.251786714796207
"age56",0.764606144542089,0.24352493972381,3.13974472351479,0.00169095113411854
"age57",0.771723612310964,0.213210704846282,3.61953501756561,0.000295132871806681
"age58",0.705725962766799,0.457316811843731,1.54318832041528,0.122785090293453
"age59",0.576553913039163,0.255373699344209,2.25768712486734,0.0239651724962254
"age60",0.0996298409488006,0.293749082128973,0.339166475778322,0.734484322498489
"age61",0.0996298409488425,0.256610357513164,0.38825338896826,0.697828527159361
"age62",-1.19046128981222,1.02904041132129,-1.15686544154633,0.247327339864949
"age63",0.0424714271088959,0.299259915626956,0.141921536734772,0.887141982650797
"age64",0.792777021508789,0.408010258776552,1.94303207935503,0.0520122824636781
"age65",0.572194570142279,0.340973144315954,1.67812210339964,0.0933232645545083
"age66",1.60370723772512,0.346664210686094,4.62611134432127,3.72595046849672e-06
"age67",0.705765644519159,0.298812701721299,2.3618997467431,0.0181815582494083
"age68",0.505094949057008,0.4407381865061,1.1460203915188,0.251786714796208
"age69",-0.305835267159317,0.577181979910651,-0.529876672876483,0.596197440649889
"age70",-0.0826917158451161,0.53210810737441,-0.155403976558717,0.876502849411738
"age71",-0.305835267159318,0.577181979910651,-0.529876672876485,0.596197440649888
"age72",0.559162170327288,0.310589864938966,1.80032329914297,0.071809604040527
"age73",-0.593517339611101,0.458804045232933,-1.29361836665972,0.195797275151442
"age75",0.0996298409488421,0.499805666834866,0.199337157539191,0.841999014850174
"age76",-0.0826917158451105,0.532108107374408,-0.155403976558707,0.876502849411746
"age77",-0.998982447719273,0.542065019398446,-1.84291996710632,0.0653406965315487
"age78",0.387311913400624,0.456222574993363,0.848953854171417,0.395906970271606
"age79",-0.305835267159324,0.577181979910647,-0.529876672876499,0.596197440649878
"age80",0.560154726240034,0.456878561178605,1.22604729973542,0.220180875958576
"age81",-0.0826917158451107,0.379255171692325,-0.218037147591478,0.827400168044945
"age82",-0.225792559485782,0.328109805734503,-0.688161571338369,0.491351040626163
"age83",-1.04835045388723,0.763113648940412,-1.37378024275004,0.169509916569511
"age84",-0.132059722013067,0.378203501465821,-0.34917636008455,0.726956912537434
"age85",0.0502618347808947,0.499008124047922,0.100723479956947,0.919769971849047
"age90",-0.305835267159321,0.577181979910649,-0.529876672876491,0.596197440649884
"age91",0.0996298409488466,0.499805666834863,0.199337157539201,0.841999014850166
"age93",-0.0826917158451077,0.532108107374409,-0.155403976558702,0.87650284941175
"sexMale",0.0493680061679581,0.0909025215280953,0.543087313069746,0.587069687360606
"siteUrban",-0.318414049366176,0.100297026954621,-3.17471074701189,0.00149985931143543
"age 1:sexMale",0.199599554103131,0.213408572624359,0.935293046800257,0.349637297671198
"age 2:sexMale",0.204216570647488,0.252952766206226,0.807330845636991,0.419475897339473
"age 3:sexMale",-0.0694547647346945,0.193632691581963,-0.358693380581837,0.719824480846977
"age 4:sexMale",-0.346099914139661,0.238293883208159,-1.45240788173035,0.146388226061616
"age 5:sexMale",0.883920302074773,0.382039485726687,2.3136883361505,0.0206848241576619
"age 6:sexMale",-0.106456973152087,0.219596680033715,-0.484784073856412,0.62782952110583
"age 7:sexMale",-0.44831843325493,0.263143964253581,-1.70370023316554,0.0884371045644706
"age 8:sexMale",-0.136379383157591,0.274350916223401,-0.497098333167362,0.619119709998976
"age 9:sexMale",0.203756377358185,0.25610209376724,0.795606058353317,0.426261044153204
"age10:sexMale",-0.261967922268174,0.23247281182635,-1.12687552669108,0.259795112000227
"age11:sexMale",-0.0493680061679581,0.262581534308136,-0.188010197663121,0.850868657156169
"age12:sexMale",0.0705913089110221,0.291520735801981,0.242148500060634,0.808665098591398
"age13:sexMale",-0.673522315240951,0.308711477927739,-2.18172100293143,0.0291301298705201
"age14:sexMale",-0.303473783086135,0.244371521172421,-1.24185413107943,0.214290386381271
"age15:sexMale",-0.377872073139998,0.218080328889395,-1.73271965914746,0.0831455085625819
"age16:sexMale",0.0762093012152433,0.223906700135826,0.340361861297645,0.733584036244963
"age17:sexMale",-0.0101472930146771,0.25533683311624,-0.0397408117381075,0.9682997643
"age18:sexMale",-0.0779413786120128,0.277201550853618,-0.28117223143954,0.778578301960648
"age19:sexMale",-0.228059794911327,0.330496444987972,-0.690052187761435,0.490161368970916
"age20:sexMale",0.188247577754789,0.259070217941092,0.726627627254297,0.467454099251228
"age21:sexMale",0.680146818562861,0.339065098063123,2.00594759663597,0.0448618393096153
"age22:sexMale",-0.193949234979064,0.301074596801254,-0.644189968332314,0.519452255205673
